TIMESTAMP;TAMB;TGND;ALPHA;BETA;EB;ED
1513958400;5.6;5.7;243.2;-9.2;0.0;0.0
1513962000;5.5;5.7;254.3;-17.6;0.0;0.0
1513965600;5.1;5.7;265.6;-26.6;0.0;0.0
1513969200;5.0;5.7;277.7;-35.7;0.0;0.0
1513972800;5.0;5.7;291.5;-44.5;0.0;0.0
1513976400;4.7;5.7;308.6;-52.4;0.0;0.0
1513980000;4.6;5.7;330.6;-58.4;0.0;0.0
1513983600;4.5;5.7;357.6;-60.9;0.0;0.0
1513987200;4.4;5.7;25.0;-59.1;0.0;0.0
1513990800;4.2;5.7;48.0;-53.6;0.0;0.0
1513994400;4.5;5.8;65.8;-46.0;0.0;0.0
1513998000;4.3;5.8;80.1;-37.3;0.0;0.0
1514001600;4.2;5.8;92.4;-28.2;0.0;0.0
1514005200;4.0;5.8;103.8;-19.2;0.0;0.0
1514008800;4.0;5.8;114.9;-10.6;0.0;0.0
1514012400;4.4;5.8;126.3;-2.7;0.0;0.0
1514016000;5.5;5.8;138.3;4.0;50.0;4.8
1514019600;6.2;5.8;151.1;9.3;109.7;9.7
1514023200;6.5;5.8;164.6;12.7;137.0;12.4
1514026800;7.1;5.8;178.7;14.0;145.7;13.4
1514030400;7.9;5.8;192.8;13.1;139.7;12.7
1514034000;7.7;5.8;206.5;10.0;116.4;10.3
1514037600;8.3;5.8;219.5;5.1;63.9;5.9
1514041200;8.4;5.9;231.6;-1.4;0.0;0.0
1514044800;8.5;5.9;243.1;-9.1;0.0;0.0
1514048400;8.8;5.9;254.2;-17.6;0.0;0.0
1514052000;8.6;5.9;265.5;-26.5;0.0;0.0
1514055600;8.5;5.9;277.6;-35.6;0.0;0.0
1514059200;9.0;5.9;291.4;-44.5;0.0;0.0
1514062800;9.1;5.9;308.5;-52.4;0.0;0.0
1514066400;9.3;5.9;330.4;-58.3;0.0;0.0
1514070000;9.1;5.9;357.3;-60.9;0.0;0.0
1514073600;9.2;5.9;24.8;-59.1;0.0;0.0
1514077200;9.5;5.9;47.8;-53.7;0.0;0.0
1514080800;9.5;5.9;65.7;-46.0;0.0;0.0
1514084400;9.8;5.9;80.0;-37.3;0.0;0.0
1514088000;9.8;5.9;92.3;-28.3;0.0;0.0
1514091600;9.7;5.9;103.7;-19.2;0.0;0.0
1514095200;9.6;5.9;114.8;-10.6;0.0;0.0
1514098800;9.4;6.0;126.2;-2.8;0.0;0.0
1514102400;9.2;6.0;138.2;4.0;49.0;4.8
1514106000;9.5;6.0;151.0;9.3;108.9;9.7
1514109600;9.4;6.0;164.5;12.7;136.4;12.4
1514113200;9.8;6.0;178.6;14.0;145.2;13.4
1514116800;9.7;6.0;192.7;13.1;139.3;12.8
1514120400;9.8;6.0;206.4;10.1;116.2;10.4
1514124000;10.0;6.0;219.4;5.1;64.1;6.0
1514127600;10.0;6.0;231.5;-1.4;0.0;0.0
1514131200;10.0;6.0;243.0;-9.0;0.0;0.0
1514134800;9.6;6.1;254.1;-17.5;0.0;0.0
1514138400;9.5;6.1;265.4;-26.5;0.0;0.0
1514142000;9.5;6.1;277.5;-35.6;0.0;0.0
1514145600;9.5;6.1;291.3;-44.4;0.0;0.0
1514149200;9.7;6.1;308.3;-52.3;0.0;0.0
1514152800;9.6;6.1;330.2;-58.3;0.0;0.0
1514156400;9.8;6.1;357.1;-60.9;0.0;0.0
1514160000;9.9;6.1;24.6;-59.1;0.0;0.0
1514163600;9.8;6.2;47.6;-53.7;0.0;0.0
1514167200;9.6;6.2;65.5;-46.1;0.0;0.0
1514170800;9.5;6.2;79.9;-37.4;0.0;0.0
1514174400;9.5;6.2;92.2;-28.3;0.0;0.0
1514178000;9.4;6.2;103.6;-19.3;0.0;0.0
1514181600;8.9;6.2;114.7;-10.7;0.0;0.0
1514185200;8.7;6.2;126.1;-2.8;0.0;0.0
1514188800;9.0;6.2;138.1;3.9;48.2;4.8
1514192400;9.1;6.3;150.9;9.2;108.2;9.7
1514196000;9.3;6.3;164.4;12.7;135.8;12.5
1514199600;9.2;6.3;178.5;14.1;144.7;13.5
1514203200;8.9;6.3;192.6;13.2;139.0;12.8
1514206800;8.9;6.3;206.3;10.1;116.1;10.4
1514210400;8.7;6.3;219.3;5.2;64.5;6.0
1514214000;8.3;6.3;231.4;-1.3;0.0;0.0
1514217600;8.1;6.4;242.9;-8.9;0.0;0.0
1514221200;7.9;6.4;254.1;-17.4;0.0;0.0
1514224800;7.6;6.4;265.3;-26.4;0.0;0.0
1514228400;7.3;6.4;277.4;-35.5;0.0;0.0
1514232000;7.0;6.4;291.2;-44.3;0.0;0.0
1514235600;6.8;6.4;308.2;-52.2;0.0;0.0
1514239200;6.3;6.4;330.1;-58.2;0.0;0.0
1514242800;4.4;6.5;356.9;-60.8;0.0;0.0
1514246400;3.3;6.5;24.4;-59.1;0.0;0.0
1514250000;3.0;6.5;47.5;-53.8;0.0;0.0
1514253600;2.6;6.5;65.4;-46.1;0.0;0.0
1514257200;2.4;6.5;79.8;-37.5;0.0;0.0
1514260800;2.3;6.5;92.1;-28.4;0.0;0.0
1514264400;2.3;6.5;103.5;-19.3;0.0;0.0
1514268000;2.4;6.5;114.6;-10.7;0.0;0.0
1514271600;2.3;6.5;126.0;-2.9;0.0;0.0
1514275200;3.2;6.6;138.0;3.9;47.5;4.8
1514278800;3.4;6.6;150.8;9.2;107.6;9.7
1514282400;4.8;6.6;164.3;12.7;525.7;48.6
1514286000;7.4;6.6;178.4;14.1;577.2;54.1
1514289600;9.6;6.6;192.5;13.2;554.8;51.6
1514293200;9.9;6.6;206.2;10.2;171.8;15.6
1514296800;9.5;6.6;219.2;5.3;75.7;7.1
1514300400;7.6;6.6;231.4;-1.2;0.0;0.0
1514304000;7.4;6.6;242.8;-8.9;0.0;0.0
1514307600;6.4;6.6;254.0;-17.3;0.0;0.0
1514311200;5.7;6.6;265.3;-26.3;0.0;0.0
1514314800;5.4;6.6;277.3;-35.4;0.0;0.0
1514318400;4.9;6.6;291.1;-44.2;0.0;0.0
1514322000;4.4;6.6;308.1;-52.1;0.0;0.0
1514325600;4.1;6.6;329.9;-58.2;0.0;0.0
1514329200;3.1;6.6;356.7;-60.8;0.0;0.0
1514332800;3.1;6.6;24.2;-59.1;0.0;0.0
1514336400;2.7;6.6;47.3;-53.8;0.0;0.0
1514340000;2.4;6.6;65.3;-46.2;0.0;0.0
1514343600;1.9;6.6;79.6;-37.5;0.0;0.0
1514347200;1.9;6.6;92.0;-28.4;0.0;0.0
1514350800;1.9;6.6;103.4;-19.4;0.0;0.0
1514354400;1.4;6.6;114.5;-10.8;0.0;0.0
1514358000;0.7;6.6;125.9;-2.9;0.0;0.0
1514361600;2.4;6.6;137.9;3.9;46.9;4.8
1514365200;3.1;6.6;150.6;9.2;407.0;37.0
1514368800;4.2;6.6;164.2;12.7;529.8;49.3
1514372400;4.5;6.6;178.3;14.1;425.3;40.1
1514376000;4.9;6.6;192.4;13.3;138.5;13.0
1514379600;5.6;6.6;206.1;10.3;153.9;14.1
1514383200;5.6;6.6;219.1;5.3;65.4;6.2
1514386800;5.0;6.6;231.3;-1.1;0.0;0.0
1514390400;4.9;6.6;242.8;-8.8;0.0;0.0
1514394000;4.4;6.6;253.9;-17.2;0.0;0.0
1514397600;3.8;6.6;265.2;-26.2;0.0;0.0
1514401200;3.7;6.6;277.2;-35.3;0.0;0.0
1514404800;2.7;6.6;291.0;-44.1;0.0;0.0
1514408400;2.6;6.6;307.9;-52.1;0.0;0.0
1514412000;1.9;6.6;329.7;-58.1;0.0;0.0
1514415600;1.4;6.5;356.5;-60.8;0.0;0.0
1514419200;1.3;6.5;24.0;-59.1;0.0;0.0
1514422800;1.5;6.5;47.1;-53.8;0.0;0.0
1514426400;0.9;6.5;65.1;-46.2;0.0;0.0
1514430000;1.2;6.5;79.5;-37.5;0.0;0.0
1514433600;1.7;6.5;91.9;-28.5;0.0;0.0
1514437200;1.5;6.5;103.3;-19.4;0.0;0.0
1514440800;2.2;6.5;114.4;-10.8;0.0;0.0
1514444400;2.2;6.5;125.8;-2.9;0.0;0.0
1514448000;2.4;6.5;137.8;3.9;46.4;4.8
1514451600;2.9;6.5;150.5;9.2;106.6;9.8
1514455200;3.4;6.5;164.1;12.7;134.5;12.6
1514458800;3.7;6.5;178.2;14.2;143.6;13.6
1514462400;3.9;6.4;192.3;13.3;138.3;13.0
1514466000;4.0;6.4;206.0;10.3;116.1;10.7
1514469600;4.2;6.4;219.0;5.4;66.0;6.3
1514473200;4.2;6.4;231.2;-1.0;0.0;0.0
1514476800;3.3;6.4;242.7;-8.7;0.0;0.0
1514480400;2.4;6.4;253.9;-17.1;0.0;0.0
1514484000;1.9;6.4;265.1;-26.1;0.0;0.0
1514487600;2.5;6.4;277.2;-35.2;0.0;0.0
1514491200;2.2;6.4;290.9;-44.0;0.0;0.0
1514494800;2.5;6.4;307.8;-52.0;0.0;0.0
1514498400;2.6;6.3;329.6;-58.0;0.0;0.0
1514502000;2.7;6.3;356.3;-60.7;0.0;0.0
1514505600;2.5;6.3;23.7;-59.1;0.0;0.0
1514509200;1.7;6.3;46.9;-53.8;0.0;0.0
1514512800;1.8;6.3;64.9;-46.2;0.0;0.0
1514516400;2.2;6.3;79.4;-37.6;0.0;0.0
1514520000;2.2;6.3;91.8;-28.5;0.0;0.0
1514523600;2.3;6.3;103.2;-19.5;0.0;0.0
1514527200;2.4;6.3;114.3;-10.8;0.0;0.0
1514530800;2.3;6.3;125.7;-2.9;0.0;0.0
1514534400;2.2;6.3;137.6;3.9;46.0;4.8
1514538000;2.3;6.3;150.4;9.2;106.2;9.8
1514541600;2.6;6.2;164.0;12.8;134.1;12.6
1514545200;3.1;6.2;178.1;14.2;143.4;13.7
1514548800;4.2;6.2;192.2;13.4;396.8;37.6
1514552400;4.3;6.2;206.0;10.4;464.3;43.1
1514556000;3.7;6.2;219.0;5.5;266.6;25.7
1514559600;2.9;6.2;231.1;-0.9;0.0;0.0
1514563200;2.0;6.2;242.7;-8.6;0.0;0.0
1514566800;1.5;6.2;253.8;-17.0;0.0;0.0
1514570400;0.4;6.2;265.1;-26.0;0.0;0.0
1514574000;0.8;6.2;277.1;-35.1;0.0;0.0
1514577600;0.2;6.2;290.9;-43.9;0.0;0.0
1514581200;-0.1;6.2;307.7;-51.9;0.0;0.0
1514584800;-0.6;6.1;329.4;-57.9;0.0;0.0
1514588400;-1.1;6.1;356.0;-60.7;0.0;0.0
1514592000;-1.0;6.1;23.5;-59.1;0.0;0.0
1514595600;-1.0;6.1;46.7;-53.8;0.0;0.0
1514599200;-1.0;6.1;64.8;-46.3;0.0;0.0
1514602800;-0.3;6.1;79.2;-37.6;0.0;0.0
1514606400;-0.1;6.1;91.6;-28.5;0.0;0.0
1514610000;0.2;6.1;103.0;-19.5;0.0;0.0
1514613600;0.6;6.1;114.2;-10.9;0.0;0.0
1514617200;1.1;6.1;125.5;-3.0;0.0;0.0
1514620800;1.7;6.1;137.5;3.9;45.7;4.9
1514624400;2.2;6.1;150.3;9.2;105.8;9.8
1514628000;2.8;6.1;163.9;12.8;133.8;12.7
1514631600;3.4;6.1;177.9;14.2;143.2;13.8
1514635200;3.6;6.1;192.1;13.5;138.1;13.2
1514638800;3.9;6.0;205.9;10.5;116.4;10.9
1514642400;4.3;6.0;218.9;5.6;67.4;6.5
1514646000;3.2;6.0;231.1;-0.8;0.0;0.0
1514649600;2.8;6.0;242.6;-8.5;0.0;0.0
1514653200;3.2;6.0;253.8;-16.9;0.0;0.0
1514656800;4.2;6.0;265.0;-25.9;0.0;0.0
1514660400;5.3;6.0;277.1;-35.0;0.0;0.0
1514664000;6.2;6.0;290.8;-43.8;0.0;0.0
1514667600;8.1;6.0;307.6;-51.8;0.0;0.0
1514671200;8.5;6.0;329.3;-57.8;0.0;0.0
1514674800;9.1;6.0;355.8;-60.6;0.0;0.0
1514678400;9.5;5.9;23.3;-59.1;0.0;0.0
1514682000;9.1;5.9;46.5;-53.8;0.0;0.0
1514685600;8.1;5.9;64.6;-46.3;0.0;0.0
1514689200;6.8;5.9;79.1;-37.6;0.0;0.0
1514692800;6.6;5.9;91.5;-28.5;0.0;0.0
1514696400;4.7;5.9;102.9;-19.5;0.0;0.0
1514700000;5.5;5.9;114.0;-10.9;0.0;0.0
1514703600;4.5;5.9;125.4;-3.0;0.0;0.0
1514707200;6.7;5.9;137.4;3.9;45.5;4.9
1514710800;7.3;5.9;150.2;9.3;105.5;9.9
1514714400;7.3;5.9;163.7;12.8;133.6;12.8
1514718000;8.0;5.9;177.8;14.3;143.0;13.8
1514721600;9.0;5.8;192.0;13.5;138.1;13.3
1514725200;10.5;5.8;205.8;10.6;116.6;11.0
1514728800;11.3;5.8;218.8;5.7;68.2;6.7
1514732400;11.6;5.8;231.0;-0.7;0.0;0.0
1514736000;11.8;5.8;242.6;-8.4;0.0;0.0
1514739600;11.6;5.8;253.7;-16.8;0.0;0.0
1514743200;12.3;5.8;265.0;-25.8;0.0;0.0
1514746800;11.6;5.8;277.0;-34.9;0.0;0.0
1514750400;11.3;5.8;290.7;-43.7;0.0;0.0
1514754000;11.7;5.8;307.6;-51.7;0.0;0.0
1514757600;11.8;5.8;329.1;-57.7;0.0;0.0
1514761200;12.2;5.8;355.6;-60.5;0.0;0.0
1514764800;12.1;5.8;23.1;-59.0;0.0;0.0
1514768400;11.8;5.8;46.3;-53.8;0.0;0.0
1514772000;11.7;5.8;64.4;-46.3;0.0;0.0
1514775600;11.3;5.8;78.9;-37.6;0.0;0.0
1514779200;10.3;5.9;91.3;-28.6;0.0;0.0
1514782800;9.7;5.9;102.8;-19.5;0.0;0.0
1514786400;9.9;5.9;113.9;-10.9;0.0;0.0
1514790000;9.1;5.9;125.3;-3.0;0.0;0.0
1514793600;8.8;5.9;137.3;3.9;45.4;4.9
1514797200;8.6;5.9;150.0;9.3;327.3;30.9
1514800800;8.7;5.9;163.6;12.9;528.0;50.8
1514804400;8.7;5.9;177.7;14.4;444.0;43.2
1514808000;9.1;5.9;191.9;13.6;183.2;17.7
1514811600;9.1;5.9;205.7;10.7;136.4;12.9
1514815200;7.6;5.9;218.8;5.8;179.2;17.6
1514818800;7.7;5.9;231.0;-0.6;0.0;0.0
1514822400;7.9;6.0;242.5;-8.2;0.0;0.0
1514826000;6.9;6.0;253.7;-16.7;0.0;0.0
1514829600;5.1;6.0;265.0;-25.6;0.0;0.0
1514833200;5.0;6.0;277.0;-34.7;0.0;0.0
1514836800;4.8;6.0;290.7;-43.6;0.0;0.0
1514840400;4.5;6.0;307.5;-51.5;0.0;0.0
1514844000;4.9;6.0;329.0;-57.6;0.0;0.0
1514847600;4.9;6.0;355.4;-60.4;0.0;0.0
1514851200;4.9;6.1;22.8;-59.0;0.0;0.0
1514854800;4.4;6.1;46.1;-53.8;0.0;0.0
1514858400;4.3;6.1;64.2;-46.3;0.0;0.0
1514862000;4.2;6.1;78.8;-37.6;0.0;0.0
1514865600;4.0;6.1;91.2;-28.6;0.0;0.0
1514869200;3.7;6.1;102.6;-19.5;0.0;0.0
1514872800;3.7;6.1;113.8;-10.9;0.0;0.0
1514876400;3.5;6.1;125.2;-2.9;0.0;0.0
1514880000;3.4;6.1;137.1;3.9;45.3;5.0
1514883600;3.7;6.2;149.9;9.3;105.2;10.0
1514887200;4.1;6.2;163.5;13.0;133.2;12.9
1514890800;4.7;6.2;177.6;14.5;142.8;14.0
1514894400;4.9;6.2;191.8;13.7;138.1;13.5
1514898000;5.5;6.2;205.6;10.8;117.2;11.2
1514901600;5.7;6.2;218.7;5.9;70.0;6.9
1514905200;5.2;6.2;230.9;-0.5;0.0;0.0
1514908800;4.3;6.2;242.5;-8.1;0.0;0.0
1514912400;5.0;6.2;253.7;-16.6;0.0;0.0
1514916000;5.2;6.2;264.9;-25.5;0.0;0.0
1514919600;5.0;6.2;277.0;-34.6;0.0;0.0
1514923200;4.9;6.2;290.7;-43.4;0.0;0.0
1514926800;4.1;6.2;307.4;-51.4;0.0;0.0
1514930400;4.0;6.2;328.9;-57.5;0.0;0.0
1514934000;3.4;6.2;355.2;-60.3;0.0;0.0
1514937600;2.8;6.2;22.6;-58.9;0.0;0.0
1514941200;2.8;6.2;45.9;-53.8;0.0;0.0
1514944800;2.9;6.2;64.0;-46.3;0.0;0.0
1514948400;3.3;6.2;78.6;-37.7;0.0;0.0
1514952000;3.9;6.2;91.1;-28.6;0.0;0.0
1514955600;4.2;6.2;102.5;-19.5;0.0;0.0
1514959200;3.7;6.2;113.7;-10.9;0.0;0.0
1514962800;3.8;6.2;125.0;-2.9;0.0;0.0
1514966400;4.2;6.2;137.0;4.0;45.4;5.0
1514970000;4.8;6.2;149.8;9.4;105.1;10.1
1514973600;5.3;6.2;163.4;13.0;133.2;13.0
1514977200;6.1;6.2;177.5;14.5;142.8;14.1
1514980800;7.2;6.2;191.7;13.8;138.2;13.6
1514984400;6.9;6.2;205.6;10.9;267.4;25.7
1514988000;7.0;6.2;218.6;6.1;209.7;20.9
1514991600;6.7;6.2;230.9;-0.4;0.0;0.0
1514995200;5.6;6.2;242.4;-8.0;0.0;0.0
1514998800;6.2;6.2;253.6;-16.4;0.0;0.0
1515002400;6.0;6.2;264.9;-25.4;0.0;0.0
1515006000;6.1;6.2;276.9;-34.5;0.0;0.0
1515009600;6.2;6.2;290.6;-43.3;0.0;0.0
1515013200;6.3;6.2;307.3;-51.3;0.0;0.0
1515016800;6.6;6.2;328.7;-57.4;0.0;0.0
1515020400;6.9;6.2;355.0;-60.2;0.0;0.0
1515024000;7.0;6.2;22.4;-58.9;0.0;0.0
1515027600;6.5;6.2;45.6;-53.7;0.0;0.0
1515031200;6.6;6.2;63.8;-46.3;0.0;0.0
1515034800;6.2;6.2;78.4;-37.6;0.0;0.0
1515038400;6.5;6.2;90.9;-28.6;0.0;0.0
1515042000;6.4;6.2;102.4;-19.5;0.0;0.0
1515045600;6.2;6.2;113.5;-10.9;0.0;0.0
1515049200;5.8;6.2;124.9;-2.9;0.0;0.0
1515052800;6.4;6.2;136.9;4.0;45.5;5.1
1515056400;6.6;6.2;149.7;9.4;105.1;10.1
1515060000;6.9;6.2;163.3;13.1;155.3;15.2
1515063600;7.5;6.2;177.4;14.6;142.8;14.2
1515067200;7.8;6.2;191.6;13.9;138.4;13.7
1515070800;7.6;6.2;205.5;11.0;118.0;11.4
1515074400;7.2;6.2;218.6;6.2;72.0;7.2
1515078000;7.0;6.2;230.8;-0.2;0.0;0.0
1515081600;6.4;6.2;242.4;-7.8;0.0;0.0
1515085200;6.3;6.2;253.6;-16.3;0.0;0.0
1515088800;6.3;6.2;264.9;-25.2;0.0;0.0
1515092400;6.5;6.2;276.9;-34.3;0.0;0.0
1515096000;6.5;6.2;290.6;-43.2;0.0;0.0
1515099600;6.2;6.2;307.3;-51.1;0.0;0.0
1515103200;5.9;6.2;328.6;-57.3;0.0;0.0
1515106800;6.3;6.2;354.8;-60.1;0.0;0.0
1515110400;6.9;6.2;22.1;-58.8;0.0;0.0
1515114000;7.8;6.2;45.4;-53.7;0.0;0.0
1515117600;8.0;6.2;63.6;-46.2;0.0;0.0
1515121200;8.1;6.3;78.2;-37.6;0.0;0.0
1515124800;7.4;6.3;90.7;-28.6;0.0;0.0
1515128400;7.5;6.3;102.2;-19.5;0.0;0.0
1515132000;7.2;6.3;113.4;-10.8;0.0;0.0
1515135600;6.8;6.3;124.8;-2.9;0.0;0.0
1515139200;6.9;6.3;136.7;4.0;45.8;5.1
1515142800;7.5;6.3;149.5;9.5;105.1;10.2
1515146400;7.9;6.3;163.1;13.2;133.1;13.1
1515150000;8.4;6.3;177.3;14.7;142.8;14.3
1515153600;7.4;6.3;191.6;14.0;138.6;13.8
1515157200;8.0;6.3;205.4;11.1;118.5;11.6
1515160800;8.0;6.3;218.5;6.3;237.1;23.9
1515164400;6.5;6.3;230.8;-0.1;0.0;0.0
1515168000;5.0;6.3;242.4;-7.7;0.0;0.0
1515171600;5.2;6.3;253.6;-16.1;0.0;0.0
1515175200;4.6;6.3;264.9;-25.1;0.0;0.0
1515178800;3.5;6.3;276.9;-34.2;0.0;0.0
1515182400;3.9;6.3;290.6;-43.0;0.0;0.0
1515186000;5.1;6.3;307.2;-51.0;0.0;0.0
1515189600;4.6;6.3;328.5;-57.1;0.0;0.0
1515193200;4.1;6.3;354.7;-60.0;0.0;0.0
1515196800;4.5;6.3;21.9;-58.7;0.0;0.0
1515200400;5.0;6.3;45.2;-53.6;0.0;0.0
1515204000;5.0;6.3;63.4;-46.2;0.0;0.0
1515207600;4.4;6.4;78.1;-37.6;0.0;0.0
1515211200;3.8;6.4;90.6;-28.6;0.0;0.0
1515214800;2.1;6.4;102.0;-19.5;0.0;0.0
1515218400;3.7;6.4;113.2;-10.8;0.0;0.0
1515222000;3.3;6.4;124.6;-2.8;0.0;0.0
1515225600;2.2;6.4;136.6;4.1;46.1;5.2
1515229200;3.5;6.4;149.4;9.6;122.8;12.0
1515232800;5.3;6.4;163.0;13.3;216.7;21.5
1515236400;7.1;6.4;177.2;14.8;557.5;56.1
1515240000;7.2;6.4;191.5;14.2;555.0;55.5
1515243600;7.5;6.4;205.4;11.3;455.2;44.8
1515247200;6.9;6.4;218.5;6.5;74.2;7.5
1515250800;6.3;6.4;230.8;0.1;3.9;1.4
1515254400;5.8;6.4;242.4;-7.5;0.0;0.0
1515258000;5.2;6.4;253.6;-16.0;0.0;0.0
1515261600;4.6;6.4;264.9;-24.9;0.0;0.0
1515265200;4.2;6.4;276.9;-34.0;0.0;0.0
1515268800;3.5;6.4;290.6;-42.9;0.0;0.0
1515272400;3.3;6.3;307.2;-50.9;0.0;0.0
1515276000;4.6;6.3;328.4;-57.0;0.0;0.0
1515279600;4.2;6.3;354.5;-59.9;0.0;0.0
1515283200;3.9;6.3;21.6;-58.6;0.0;0.0
1515286800;3.7;6.3;44.9;-53.6;0.0;0.0
1515290400;3.2;6.3;63.2;-46.2;0.0;0.0
1515294000;3.2;6.3;77.9;-37.6;0.0;0.0
1515297600;2.8;6.3;90.4;-28.5;0.0;0.0
1515301200;2.2;6.3;101.9;-19.5;0.0;0.0
1515304800;1.8;6.3;113.1;-10.8;0.0;0.0
1515308400;1.7;6.3;124.5;-2.8;0.0;0.0
1515312000;1.6;6.3;136.5;4.1;46.5;5.3
1515315600;1.5;6.3;149.3;9.7;105.4;10.4
1515319200;1.6;6.3;162.9;13.4;133.3;13.3
1515322800;1.9;6.3;177.1;14.9;143.0;14.5
1515326400;2.1;6.3;191.4;14.3;139.0;14.0
1515330000;1.8;6.3;205.3;11.4;119.5;11.8
1515333600;1.8;6.3;218.4;6.6;75.4;7.7
1515337200;1.2;6.3;230.8;0.2;6.1;2.1
1515340800;0.6;6.2;242.4;-7.4;0.0;0.0
1515344400;0.0;6.2;253.6;-15.8;0.0;0.0
1515348000;-0.7;6.2;264.9;-24.8;0.0;0.0
1515351600;-1.1;6.2;276.9;-33.9;0.0;0.0
1515355200;-1.1;6.2;290.6;-42.7;0.0;0.0
1515358800;-1.6;6.2;307.2;-50.7;0.0;0.0
1515362400;-2.0;6.2;328.3;-56.9;0.0;0.0
1515366000;-2.2;6.2;354.3;-59.8;0.0;0.0
1515369600;-2.4;6.2;21.4;-58.5;0.0;0.0
1515373200;-2.8;6.2;44.7;-53.5;0.0;0.0
1515376800;-3.1;6.2;63.0;-46.1;0.0;0.0
1515380400;-3.4;6.2;77.7;-37.6;0.0;0.0
1515384000;-3.6;6.2;90.2;-28.5;0.0;0.0
1515387600;-3.7;6.2;101.7;-19.4;0.0;0.0
1515391200;-4.0;6.2;112.9;-10.7;0.0;0.0
1515394800;-4.2;6.1;124.3;-2.7;0.0;0.0
1515398400;-4.3;6.1;136.3;4.2;47.0;5.4
1515402000;-2.9;6.1;149.1;9.7;419.0;41.6
1515405600;-1.1;6.1;162.8;13.5;533.6;53.7
1515409200;0.7;6.1;177.0;15.1;572.9;58.4
1515412800;1.5;6.1;191.3;14.4;557.3;56.5
1515416400;1.6;6.1;205.2;11.6;480.5;47.9
1515420000;1.0;6.1;218.4;6.8;306.6;31.4
1515423600;0.2;6.1;230.7;0.4;19.7;6.1
1515427200;-0.4;6.1;242.4;-7.2;0.0;0.0
1515430800;-0.6;6.0;253.6;-15.7;0.0;0.0
1515434400;-0.9;6.0;264.9;-24.6;0.0;0.0
1515438000;-1.1;6.0;276.9;-33.7;0.0;0.0
1515441600;-1.2;6.0;290.6;-42.6;0.0;0.0
1515445200;-1.3;6.0;307.1;-50.5;0.0;0.0
1515448800;-1.4;6.0;328.3;-56.7;0.0;0.0
1515452400;-1.3;6.0;354.1;-59.7;0.0;0.0
1515456000;-1.5;5.9;21.2;-58.4;0.0;0.0
1515459600;-1.4;5.9;44.5;-53.5;0.0;0.0
1515463200;-1.2;5.9;62.8;-46.1;0.0;0.0
1515466800;-1.0;5.9;77.5;-37.5;0.0;0.0
1515470400;-0.4;5.9;90.0;-28.5;0.0;0.0
1515474000;-0.2;5.9;101.6;-19.4;0.0;0.0
1515477600;0.6;5.9;112.8;-10.7;0.0;0.0
1515481200;0.5;5.8;124.2;-2.7;0.0;0.0
1515484800;1.3;5.8;136.2;4.3;47.6;5.5
1515488400;1.5;5.8;149.0;9.8;105.9;10.6
1515492000;2.2;5.8;162.7;13.6;133.6;13.5
1515495600;3.7;5.8;176.9;15.2;435.1;44.6
1515499200;4.7;5.8;191.2;14.6;548.6;56.0
1515502800;4.7;5.8;205.2;11.7;481.0;48.3
1515506400;4.9;5.7;218.4;6.9;77.9;8.0
1515510000;5.0;5.7;230.7;0.5;6.4;1.8
1515513600;4.3;5.7;242.4;-7.1;0.0;0.0
1515517200;4.1;5.7;253.6;-15.5;0.0;0.0
1515520800;3.8;5.7;264.9;-24.5;0.0;0.0
1515524400;3.4;5.7;276.9;-33.6;0.0;0.0
1515528000;3.8;5.6;290.6;-42.4;0.0;0.0
1515531600;3.9;5.6;307.1;-50.4;0.0;0.0
1515535200;3.7;5.6;328.2;-56.5;0.0;0.0
1515538800;3.6;5.6;354.0;-59.5;0.0;0.0
1515542400;3.8;5.6;20.9;-58.3;0.0;0.0
1515546000;3.5;5.6;44.2;-53.4;0.0;0.0
1515549600;2.5;5.6;62.6;-46.0;0.0;0.0
1515553200;2.7;5.5;77.3;-37.5;0.0;0.0
1515556800;2.8;5.5;89.9;-28.4;0.0;0.0
1515560400;2.7;5.5;101.4;-19.4;0.0;0.0
1515564000;2.6;5.5;112.6;-10.6;0.0;0.0
1515567600;2.3;5.5;124.0;-2.6;0.0;0.0
1515571200;2.1;5.5;136.0;4.4;48.2;5.6
1515574800;2.4;5.5;148.9;9.9;106.3;10.7
1515578400;2.5;5.4;162.5;13.7;133.8;13.7
1515582000;3.1;5.4;176.8;15.3;143.7;14.8
1515585600;4.1;5.4;191.2;14.7;185.8;19.1
1515589200;4.8;5.4;205.1;11.9;485.7;49.1
1515592800;3.3;5.4;218.4;7.1;246.3;25.5
1515596400;3.2;5.4;230.7;0.7;7.4;2.0
1515600000;3.0;5.4;242.4;-6.9;0.0;0.0
1515603600;2.8;5.4;253.6;-15.3;0.0;0.0
1515607200;2.7;5.3;265.0;-24.3;0.0;0.0
1515610800;2.8;5.3;277.0;-33.4;0.0;0.0
1515614400;1.9;5.3;290.6;-42.2;0.0;0.0
1515618000;2.1;5.3;307.1;-50.2;0.0;0.0
1515621600;2.2;5.3;328.1;-56.4;0.0;0.0
1515625200;2.0;5.3;353.8;-59.4;0.0;0.0
1515628800;1.7;5.3;20.7;-58.2;0.0;0.0
1515632400;1.6;5.3;44.0;-53.3;0.0;0.0
1515636000;1.0;5.2;62.3;-46.0;0.0;0.0
1515639600;0.9;5.2;77.1;-37.4;0.0;0.0
